Category,Brand,Type_Price,Name,Type_Weight,Type_Price_per,Image,Price,Price_per,Sub-Category
Frescos,Continente,/un,Feijoada de Chocos Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5029719(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,10,63",Refeições
Frescos,Continente,/un,Hamburguer de Vaca Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4999505(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,00","€,9,09",Refeições
Frescos,Continente,/un,Pasta de Atum Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5387413(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,79","€,11,16",Refeições
Frescos,Continente,/un,Paella Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4828651(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,12,76",Refeições
Frescos,Continente,/un,Tortilha de Batata com Cebola Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5196077(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,29","€,4,58",Refeições
Frescos,Continente,/un,Creme de Ervilhas Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5469858(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,49","€,3,72",Refeições
Frescos,Continente,/un,Sopa de Legumes Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4388730(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,49","€,3,72",Refeições
Frescos,Continente,/un,Sopa de Agrião Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4388731(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,49","€,3,72",Refeições
Frescos,Continente,/un,Creme de Cenoura Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4388590(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,49","€,3,72",Refeições
Frescos,Continente,/un,Sopa de Feijão Verde Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4388643(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,49","€,3,72",Refeições
Frescos,Continente,/un,Sopa Caldo Verde Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4388719(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,49","€,3,72",Refeições
Frescos,Continente,/un,Sopa Feijão e Legumes Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4388726(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,49","€,3,72",Refeições
Frescos,Continente,/un,Massa para Lasanha 6 Folhas Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5818356(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,0,89","€,3,56",Refeições
Frescos,Continente Equilíbrio,/un,Creme sem Batata de Curgete Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4735335(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,59","€,3,97",Refeições
Frescos,Continente,/un,Pizza 4 Queijos Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5796308(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,99","€,4,97",Refeições
Frescos,Continente,/un,Feijoada Camarão com Arroz Branco Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5807032(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,9,11",Refeições
Frescos,Continente,/un,Moqueca de Pescada com Arroz Basmati Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5883802(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,49","€,9,97",Refeições
Frescos,Nordigal,/kg,Lasanha De Legumes,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5553580(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,9,96","€,2,49",Refeições
Frescos,Rana,/un,Ravioli Ricotta e Espinafres,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5060932(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,49","€,13,96",Refeições
Frescos,Nordigal,/kg,Arroz Xau-Xau,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4472797(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,96","€,0,99",Refeições
Frescos,Campofrio,/un,Pizza Carbonara,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5100395(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,99","€,8,31",Refeições
Frescos,Selecção,/un,Sopa de Frango com Sabor a Hortelã Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5122851(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,39","€,4,24",Refeições
Frescos,Continente Equilíbrio,/un,Massa Folhada Light Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5184895(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,19","€,5,17",Refeições
Frescos,Milaneza,/un,Tortelloni Giganti Agli Asparagi,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5755073(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,99","€,11,96",Refeições
Frescos,Continente,/un,Pizza Atum e Bacon Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5853037(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,19","€,5,47",Refeições
Frescos,Milaneza,/un,Ravioli com Ricotta e Espinafres,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2666280(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,82","€,11,28",Refeições
Frescos,Milaneza,/un,Folhas de Lasanha Fresca,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=3686752(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,89","€,11,56",Refeições
Frescos,Campofrio,/un,Pizza Fiambre e Queijo Massa Fina,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=3834953(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,99","€,8,31",Refeições
Frescos,Milo,/un,Tagliatelle,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5440630(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,99","€,7,96",Refeições
Frescos,Continente,/un,Bacalhau com Natas Gratinado Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6050488(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,12,76",Refeições
Frescos,Pasta Do Dia,/un,Quadradinhos de Massa Folhada,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5110790(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,99","€,6,63",Refeições
Frescos,Continente,/un,Bochechas de Porco em Cebolada Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5282986(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,49","€,13,96",Refeições
Frescos,Continente,/un,Rojões com Batata Assadas Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5806987(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,9,11",Refeições
Frescos,Continente,/un,Pizza Alentejana Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5853089(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,99","€,6,23",Refeições
Frescos,Continente,/un,Gelatina com Pedaços de Ananás Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5939155(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,0,85","€,6,07",Refeições
Frescos,Continente,/un,Pizza Presunto Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5830561(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,19","€,5,92",Refeições
Frescos,Continente,/un,Serradura Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5939079(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,0,99","€,9,90",Refeições
Frescos,Selecção,/un,Pastéis com Cacau Fácil&Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6181979(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,4,99","€,9,78",Refeições
Frescos,Rana,/un,Gran Ravioli Rana Trufas Brancas,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5316710(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,15,96",Refeições
Frescos,Rana,/un,Ravioli de Frango Assado com Alecrim,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6063139(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,99","€,11,96",Refeições
Frescos,Rana,/un,Gnocchi,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5286622(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,49","€,4,98",Refeições
Frescos,Continente Infantil,/un,Creme de Legumes Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4388578(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,29","€,6,45",Refeições
Frescos,Continente,/un,Noodles de Frango e Vegetais Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5529507(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,10,63",Refeições
Frescos,Continente,/un,Almôndegas Aves Tikka cim Arroz Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5881323(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,9,11",Refeições
Frescos,Continente,/un,Quiche de Fiambre e Queijo Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5681495(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,10,64",Refeições
Frescos,Bestmeal,/kg,Empadão de Carne Gratinado,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5464598(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,8,99","€,2,25",Refeições
Frescos,Milaneza,/un,Tagliatelle com Ovo,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2666330(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,99","€,7,96",Refeições
Frescos,Nordigal,/kg,Almôndegas com Molho de Tomate,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4629550(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,9,96","€,2,49",Refeições
Frescos,Bestmeal,/kg,Empadão de Atum Gratinado,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5464596(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,8,99","€,2,25",Refeições
Frescos,Continente,/un,Sandes de Atum e Ovo Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5560090(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,85","€,10,57",Refeições
Frescos,Continente,/un,Baba de Camelo Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5938754(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,0,99","€,11,65",Refeições
Frescos,Pasta Do Dia,/un,Massa Folhada,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5110781(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,69","€,7,35",Refeições
Frescos,Selecção,/un,Sopa Rica de Legumes Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5122845(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,39","€,4,24",Refeições
Frescos,Continente,/un,Bifanas com Molho de Cerveja Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5806618(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,9,11",Refeições
Frescos,Continente,/un,Frango à Grega com Arroz Branco Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6055310(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,9,11",Refeições
Frescos,Continente,/un,Empada de Frango Thai Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5681474(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,10,64",Refeições
Frescos,Continente,/un,Pescada Mediterrânea com Puré de Batata Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5915397(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,49","€,9,97",Refeições
Frescos,Selecção,/un,Perna de Pato Confitada Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5303944(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,49","€,13,96",Refeições
Frescos,Continente,/un,Mousse de Chocolate Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5938198(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,0,99","€,11,00",Refeições
Frescos,Selecção,/un,Sopa de Peixe Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5235822(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,49","€,6,23",Refeições
Frescos,Continente,/un,Spaguettoni Ovo Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5818334(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,0,89","€,3,56",Refeições
Frescos,Selecção,/un,Canja de Galinha Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5424016(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,39","€,4,24",Refeições
Frescos,Continente Equilíbrio,/un,Sopa de Tomate Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5914816(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,59","€,3,97",Refeições
Frescos,Continente,/un,Bacalhau com Natas Gratinado Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6050568(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,6,99","€,8,74",Refeições
Frescos,Rana,/un,Dueto Cogumelos e Queijo Taleggio ,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5683489(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,15,96",Refeições
Frescos,Continente,/un,Creme de Espinafres e Brócolos Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5625741(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,69","€,4,22",Refeições
Frescos,Continente,/un,Frango na Pucara Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5500179(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,10,63",Refeições
Frescos,Continente,/un,Sandes Vegetariana Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6010732(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,85","€,11,56",Refeições
Frescos,Continente,/un,Pizza Fiambre e Dupla Mozzarella Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5836704(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,19","€,4,98",Refeições
Frescos,Continente,/un,Salada Mista Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5891156(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,99","€,16,16",Refeições
Frescos,Milo,/un,Folhas para Lasanha,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5440590(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,29","€,9,16",Refeições
Frescos,Rana,/un,Ravioli Boletus Edulis,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5060921(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,49","€,13,96",Refeições
Frescos,Kentes,/un,Empanada de Carne,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4301927(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,4,99","€,11,09",Refeições
Frescos,Ingapan,/un,Pizza Fresca de Atum e Cebola,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6030313(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,7,82",Refeições
Frescos,Continente,/un,Feijoada à Brasileira Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5681542(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,10,63",Refeições
Frescos,Continente,/un,Cheesecake Frutos Silvestres Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5938814(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,0,99","€,13,20",Refeições
Frescos,Continente,/un,Quiche de Legumes Fácil e Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5681489(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,10,64",Refeições
Frescos,Continente,/un,Strogonoff de Porco com Ervas Aromáticas Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6033987(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,19","€,9,11",Refeições
